id,h5pactivityid,userid,timecreated,timemodified,attempt,rawscore,maxscore,scaled,duration,completion,success
1700,29,35988,1652945540,1652945540,1,9,9,1.00000,580,1,1
1701,53,33229,1652945604,1652945604,1,31,33,0.93939,264,1,0
1702,50,33191,1652945894,1652945894,1,26,33,0.78788,443,1,0
1703,50,35988,1652947025,1652947025,1,29,33,0.87879,1433,1,0
1704,50,35988,1652948386,1652948386,2,30,33,0.90909,690,1,0
1705,1,35993,1652948854,1652948854,1,5,5,1.00000,106,1,1
1706,1,35988,1652949753,1652949753,1,5,5,1.00000,858,1,1
1707,2,35988,1652950658,1652950658,1,5,5,1.00000,213,1,1
1708,50,35993,1652950672,1652950672,1,25,33,0.75758,1719,1,0
1709,1,32139,1652950886,1652950886,5,5,5,1.00000,32,1,1
1710,50,35789,1652951371,1652951371,1,22,33,0.66667,236,1,0
1711,1,35969,1652951664,1652951664,1,5,5,1.00000,128,1,1
1712,50,32740,1652953919,1652953919,2,33,33,1.00000,199,1,1
1713,50,36005,1652958044,1652958045,1,18,33,0.54545,156,1,0
1714,1,35733,1652958405,1652958405,2,2,5,0.40000,36,1,0
1715,50,35992,1652958610,1652958610,1,32,33,0.96970,471,1,0
1716,50,33574,1652959038,1652959038,2,33,33,1.00000,159,1,1
1717,50,36013,1652959199,1652959199,1,26,33,0.78788,420,1,0
1718,50,36013,1652959714,1652959714,2,26,33,0.78788,357,1,0
1719,50,33443,1652962284,1652962284,1,28,33,0.84848,891,1,0
1720,50,33443,1652962510,1652962510,2,30,33,0.90909,1116,1,0
1721,50,34850,1652963557,1652963557,1,10,33,0.30303,212,1,0
1722,50,36020,1652965409,1652965410,1,33,33,1.00000,1420,1,1
1723,50,34852,1652966273,1652966273,1,4,33,0.12121,243,1,0
1724,50,34852,1652966357,1652966357,2,7,33,0.21212,63,1,0
1725,50,36031,1652967574,1652967574,1,33,33,1.00000,315,1,1
1726,53,35598,1652967983,1652967983,1,30,33,0.90909,355,1,0
1727,53,1443,1652968166,1652968166,1,32,33,0.96970,153,1,0
1728,53,35598,1652968379,1652968379,2,32,33,0.96970,142,1,0
1729,1,32673,1652969902,1652969902,1,5,5,1.00000,18,1,1
1730,2,32673,1652969938,1652969938,1,5,5,1.00000,19,1,1
1731,3,32673,1652969966,1652969966,1,6,6,1.00000,17,1,1
1732,50,35874,1652972132,1652972132,1,24,33,0.72727,603,1,0
1733,53,34853,1652974060,1652974060,1,30,33,0.90909,178,1,0
1734,50,30757,1652974364,1652974364,3,30,33,0.90909,587,1,0
1735,15,33077,1652974574,1652974574,2,5,5,1.00000,10,1,1
1736,16,33077,1652974601,1652974601,2,6,6,1.00000,12,1,1
1737,50,30757,1652974813,1652974813,4,32,33,0.96970,357,1,0
1738,53,30757,1652975405,1652975405,1,31,33,0.93939,221,1,0
1739,50,32501,1652976157,1652976157,1,21,33,0.63636,192,1,0
1740,50,35891,1652980547,1652980547,1,22,33,0.66667,198,1,0
1741,50,35902,1652986436,1652986436,1,33,33,1.00000,428,1,1
1742,50,29249,1653009498,1653009498,1,30,33,0.90909,309,1,0
1743,50,36049,1653011276,1653011276,1,6,33,0.18182,338,1,0
1744,50,36051,1653012461,1653012461,1,32,33,0.96970,413,1,0
1745,50,36050,1653012860,1653012860,1,2,33,0.06061,957,1,0
1746,50,35953,1653018975,1653018975,1,33,33,1.00000,242,1,1
1747,1,35953,1653021056,1653021056,1,5,5,1.00000,412,1,1
1748,1,36054,1653021830,1653021830,1,5,5,1.00000,43,1,1
1749,2,36054,1653021923,1653021923,1,5,5,1.00000,55,1,1
1750,50,36021,1653025821,1653025821,1,30,33,0.90909,390,1,0
1751,50,36059,1653029718,1653029719,1,22,33,0.66667,266,1,0
1752,1,35986,1653030545,1653030545,1,5,5,1.00000,40,1,1
1753,2,35986,1653030616,1653030616,1,5,5,1.00000,41,1,1
1754,3,35986,1653030688,1653030688,1,6,6,1.00000,56,1,1
1755,14,35986,1653030749,1653030749,1,5,5,1.00000,46,1,1
1756,15,35986,1653030805,1653030805,1,5,5,1.00000,42,1,1
1757,16,35986,1653030879,1653030879,1,6,6,1.00000,57,1,1
1758,17,35986,1653030947,1653030947,1,4,4,1.00000,54,1,1
1759,18,35986,1653030998,1653030998,1,4,4,1.00000,23,1,1
1760,19,35986,1653031062,1653031062,1,9,9,1.00000,46,1,1
1761,20,35986,1653031142,1653031142,1,4,4,1.00000,40,1,1
1762,21,35986,1653031198,1653031198,1,4,4,1.00000,40,1,1
1763,22,35986,1653031246,1653031246,1,6,6,1.00000,29,1,1
1764,23,35986,1653031299,1653031299,1,4,4,1.00000,38,1,1
1765,24,35986,1653031434,1653031434,1,5,5,1.00000,122,1,1
1766,26,35986,1653031666,1653031666,1,9,9,1.00000,43,1,1
1767,27,35986,1653031749,1653031749,1,8,8,1.00000,55,1,1
1768,50,36058,1653031755,1653031755,1,29,33,0.87879,995,1,0
1769,28,35986,1653031805,1653031805,1,8,8,1.00000,33,1,1
1770,50,32150,1653032003,1653032003,1,32,33,0.96970,329,1,0
1771,50,36058,1653032040,1653032040,2,33,33,1.00000,1280,1,1
1772,1,36058,1653032255,1653032255,1,5,5,1.00000,39,1,1
1773,29,35986,1653032703,1653032703,1,9,9,1.00000,397,1,1
1774,30,35986,1653032811,1653032811,1,8,8,1.00000,88,1,1
1775,31,35986,1653032938,1653032938,1,6,6,1.00000,101,1,1
1776,50,33746,1653035296,1653035296,1,11,33,0.33333,272,1,0
1777,50,33746,1653035596,1653035597,2,23,33,0.69697,578,1,0
1778,50,33746,1653035774,1653035774,3,31,33,0.93939,755,1,0
1779,50,33746,1653035972,1653035972,4,30,33,0.90909,954,1,0
1780,1,33746,1653036211,1653036211,1,5,5,1.00000,34,1,1
1781,2,33746,1653036255,1653036255,1,5,5,1.00000,19,1,1
1782,14,33746,1653036515,1653036515,1,5,5,1.00000,30,1,1
1783,15,33746,1653036607,1653036607,1,5,5,1.00000,63,1,1
1784,50,36036,1653036684,1653036684,1,26,33,0.78788,1350,1,0
1785,29,33746,1653037097,1653037098,1,8,9,0.88889,178,1,0
1786,50,36064,1653038787,1653038787,1,28,33,0.84848,336,1,0
1787,50,36066,1653040075,1653040075,1,29,33,0.87879,1014,1,0
1788,1,30534,1653041198,1653041198,1,5,5,1.00000,30,1,1
1789,1,35904,1653044009,1653044009,1,5,5,1.00000,102,1,1
1790,2,35904,1653044116,1653044116,1,5,5,1.00000,83,1,1
1791,3,35904,1653044326,1653044326,1,6,6,1.00000,190,1,1
1792,53,35811,1653044338,1653044338,1,32,33,0.96970,169,1,0
1793,1,36049,1653044733,1653044733,1,5,5,1.00000,30,1,1
1794,50,31390,1653047712,1653047712,1,32,33,0.96970,310,1,0
1795,50,36077,1653048253,1653048253,1,32,33,0.96970,797,1,0
1796,1,32740,1653048361,1653048361,1,5,5,1.00000,124,1,1
1797,2,32740,1653048468,1653048468,1,5,5,1.00000,82,1,1
1798,50,36086,1653050080,1653050080,1,33,33,1.00000,229,1,1
1799,50,36086,1653050723,1653050723,2,32,33,0.96970,232,1,0
1800,1,36086,1653050987,1653050987,1,5,5,1.00000,20,1,1
1801,2,36086,1653051091,1653051091,1,5,5,1.00000,17,1,1
1802,3,36086,1653051130,1653051130,1,6,6,1.00000,17,1,1
1803,14,36086,1653051277,1653051277,1,4,5,0.80000,23,1,0
1804,14,36086,1653051289,1653051289,2,5,5,1.00000,35,1,1
1805,15,36086,1653051337,1653051337,1,5,5,1.00000,24,1,1
1806,50,36031,1653051376,1653051376,2,33,33,1.00000,205,1,1
1807,53,36031,1653051508,1653051508,1,33,33,1.00000,109,1,1
1808,53,36086,1653051979,1653051979,1,30,33,0.90909,132,1,0
1809,2,36031,1653052049,1653052049,1,5,5,1.00000,57,1,1
1810,50,36058,1653053348,1653053348,3,16,33,0.48485,467,1,0
1811,50,36058,1653053866,1653053867,4,20,33,0.60606,404,1,0
1812,53,36058,1653054748,1653054748,1,28,33,0.84848,283,1,0
1813,1,36058,1653055188,1653055188,2,5,5,1.00000,47,1,1
1814,1,35874,1653056024,1653056024,1,5,5,1.00000,58,1,1
1815,2,35874,1653056118,1653056118,1,5,5,1.00000,45,1,1
1816,3,35874,1653056190,1653056190,1,6,6,1.00000,56,1,1
1817,50,35807,1653056490,1653056490,2,9,33,0.27273,261,1,0
1818,50,36096,1653056523,1653056523,1,27,33,0.81818,481,1,0
1819,50,32072,1653057804,1653057804,1,30,33,0.90909,481,1,0
1820,50,35715,1653058131,1653058131,1,32,33,0.96970,536,1,0
1821,50,36108,1653063269,1653063270,1,32,33,0.96970,228,1,0
1822,53,32246,1653065851,1653065851,1,29,33,0.87879,630,1,0
1823,50,29747,1653067781,1653067781,1,33,33,1.00000,158,1,1
1824,50,32638,1653069494,1653069494,1,26,33,0.78788,383,1,0
1825,50,36052,1653102031,1653102031,1,13,33,0.39394,141,1,0
1826,1,36052,1653102170,1653102170,1,3,5,0.60000,92,1,0
1827,1,36052,1653102191,1653102191,2,5,5,1.00000,113,1,1
1828,2,36052,1653102308,1653102308,1,2,5,0.40000,50,1,0
1829,3,36052,1653102553,1653102553,1,6,6,1.00000,55,1,1
1830,50,36125,1653105190,1653105190,1,29,33,0.87879,380,1,0
1831,50,36127,1653105676,1653105676,1,32,33,0.96970,220,1,0
1832,50,35766,1653106471,1653106471,1,31,33,0.93939,756,1,0
1833,1,35824,1653107144,1653107144,1,5,5,1.00000,43,1,1
1834,53,35588,1653109187,1653109187,1,15,33,0.45455,727,1,0
1835,50,36131,1653109542,1653109542,1,33,33,1.00000,342,1,1
1836,53,35588,1653109738,1653109738,2,26,33,0.78788,1285,1,0
1837,53,35588,1653110091,1653110091,3,28,33,0.84848,1638,1,0
1838,1,33533,1653110499,1653110499,1,5,5,1.00000,58,1,1
1839,32,35986,1653110593,1653110593,1,7,7,1.00000,51,1,1
1840,3,33533,1653110811,1653110811,1,6,6,1.00000,215,1,1
1841,33,35986,1653110852,1653110852,1,8,8,1.00000,67,1,1
1842,35,35986,1653110976,1653110976,1,10,10,1.00000,77,1,1
1843,36,35986,1653111086,1653111086,1,8,8,1.00000,87,1,1
1844,37,35986,1653111155,1653111155,1,8,8,1.00000,50,1,1
1845,39,35986,1653111326,1653111326,1,8,8,1.00000,119,1,1
1846,41,35986,1653111427,1653111427,1,10,10,1.00000,74,1,1
1847,42,35986,1653111510,1653111510,1,10,10,1.00000,67,1,1
1848,43,35986,1653111669,1653111669,1,8,8,1.00000,66,1,1
1849,45,35986,1653111831,1653111831,1,4,4,1.00000,139,1,1
1850,45,35986,1653111892,1653111892,2,4,4,1.00000,200,1,1
1851,45,35986,1653111923,1653111923,3,4,4,1.00000,231,1,1
1852,46,35986,1653112008,1653112008,1,10,10,1.00000,61,1,1
1853,47,35986,1653112409,1653112409,1,6,8,0.75000,375,1,0
1854,47,35986,1653112429,1653112429,2,8,8,1.00000,395,1,1
1855,50,36143,1653114475,1653114475,1,32,33,0.96970,615,1,0
1856,50,35773,1653116414,1653116414,1,28,33,0.84848,942,1,0
1857,50,36148,1653119110,1653119110,1,30,33,0.90909,494,1,0
1858,50,36161,1653120576,1653120577,1,28,33,0.84848,256,1,0
1859,14,36150,1653122521,1653122521,1,5,5,1.00000,28,1,1
1860,15,36150,1653122566,1653122566,1,5,5,1.00000,28,1,1
1861,16,36150,1653122605,1653122605,1,6,6,1.00000,26,1,1
1862,17,36150,1653123314,1653123314,1,4,4,1.00000,25,1,1
1863,18,36150,1653123360,1653123360,1,4,4,1.00000,26,1,1
1864,19,36150,1653123453,1653123453,1,9,9,1.00000,80,1,1
1865,20,36150,1653123509,1653123509,1,4,4,1.00000,40,1,1
1866,21,36150,1653123549,1653123549,1,4,4,1.00000,21,1,1
1867,22,36150,1653123577,1653123577,1,6,6,1.00000,19,1,1
1868,23,36150,1653123646,1653123646,1,2,4,0.50000,38,1,0
1869,23,36150,1653123662,1653123662,2,4,4,1.00000,55,1,1
1870,24,36150,1653123716,1653123716,1,3,5,0.60000,34,1,0
1871,24,36150,1653123734,1653123734,2,5,5,1.00000,52,1,1
1872,25,36150,1653123839,1653123839,1,7,9,0.77778,36,1,0
1873,25,36150,1653123870,1653123870,2,9,9,1.00000,67,1,1
1874,26,36150,1653123925,1653123925,1,9,9,1.00000,39,1,1
1875,27,36150,1653124000,1653124000,1,4,8,0.50000,60,1,0
1876,27,36150,1653124047,1653124047,2,4,8,0.50000,107,1,0
1877,27,36150,1653124049,1653124049,3,0,8,0.00000,109,1,0
1878,27,36150,1653124055,1653124055,4,0,8,0.00000,115,1,0
1879,27,36150,1653124106,1653124106,5,0,8,0.00000,166,1,0
1880,27,36150,1653124141,1653124141,6,5,8,0.62500,201,1,0
1881,27,36150,1653124168,1653124168,7,6,8,0.75000,228,1,0
1882,27,36150,1653124197,1653124198,8,8,8,1.00000,258,1,1
1883,28,36150,1653124250,1653124250,1,6,8,0.75000,34,1,0
1884,28,36150,1653124316,1653124316,2,6,8,0.75000,39,1,0
1885,28,36150,1653124339,1653124339,3,8,8,1.00000,62,1,1
1886,29,31716,1653125983,1653125983,1,9,9,1.00000,59,1,1
1887,53,33544,1653127523,1653127523,2,31,33,0.93939,425,1,0
1888,50,34858,1653127835,1653127835,1,29,33,0.87879,424,1,0
1889,50,36174,1653129230,1653129230,1,30,33,0.90909,589,1,0
1890,1,36178,1653129961,1653129961,1,5,5,1.00000,30,1,1
1891,53,36178,1653130262,1653130262,1,29,33,0.87879,274,1,0
1892,53,36178,1653130971,1653130971,2,31,33,0.93939,135,1,0
1893,50,36178,1653131518,1653131518,1,31,33,0.93939,118,1,0
1894,50,36264,1653133363,1653133363,1,28,33,0.84848,459,1,0
1895,50,361,1653134893,1653134894,1,26,33,0.78788,586,1,0
1896,1,36264,1653134961,1653134961,1,5,5,1.00000,39,1,1
1897,2,36264,1653135004,1653135004,1,5,5,1.00000,29,1,1
1898,3,36264,1653135053,1653135053,1,6,6,1.00000,37,1,1
1899,53,36268,1653136238,1653136238,1,32,33,0.96970,361,1,0
1900,50,36278,1653136488,1653136488,1,25,33,0.75758,545,1,0
1901,50,36268,1653136619,1653136619,1,33,33,1.00000,186,1,1
1902,50,36286,1653137579,1653137579,1,30,33,0.90909,453,1,0
1903,1,29381,1653137775,1653137775,1,5,5,1.00000,122,1,1
1904,50,36281,1653138626,1653138626,1,27,33,0.81818,830,1,0
1905,50,36297,1653142752,1653142752,1,21,33,0.63636,286,1,0
1906,50,36297,1653142935,1653142935,2,21,33,0.63636,155,1,0
1907,50,36300,1653143113,1653143113,1,20,33,0.60606,153,1,0
1908,1,36281,1653143555,1653143555,1,5,5,1.00000,25,1,1
1909,19,36310,1653145267,1653145267,1,9,9,1.00000,61,1,1
1910,50,36311,1653145623,1653145623,1,32,33,0.96970,320,1,0
1911,50,36317,1653147520,1653147520,1,27,33,0.81818,138,1,0
1912,1,36317,1653147588,1653147588,1,5,5,1.00000,20,1,1
1913,1,36125,1653148397,1653148397,1,5,5,1.00000,29,1,1
1914,14,33533,1653193550,1653193550,1,3,5,0.60000,83,1,0
1915,53,36287,1653193619,1653193619,1,27,33,0.81818,499,1,0
1916,2,33533,1653193797,1653193797,1,5,5,1.00000,47,1,1
1917,50,36335,1653194307,1653194307,1,32,33,0.96970,426,1,0
1918,50,36294,1653194512,1653194512,1,33,33,1.00000,219,1,1
1919,1,36340,1653196981,1653196981,1,5,5,1.00000,46,1,1
1920,2,36340,1653197114,1653197114,1,5,5,1.00000,23,1,1
1921,3,36340,1653197241,1653197241,1,6,6,1.00000,29,1,1
1922,50,36172,1653197393,1653197394,1,25,33,0.75758,945,1,0
1923,14,36340,1653197452,1653197452,1,5,5,1.00000,33,1,1
1924,50,36172,1653197706,1653197706,2,28,33,0.84848,258,1,0
1925,50,36172,1653197860,1653197860,3,28,33,0.84848,142,1,0
1926,50,36342,1653200282,1653200282,1,27,33,0.81818,1738,1,0
1927,50,36350,1653201578,1653201578,1,30,33,0.90909,271,1,0
1928,1,36349,1653201807,1653201807,1,5,5,1.00000,117,1,1
1929,53,36350,1653201841,1653201841,1,32,33,0.96970,195,1,0
1930,2,36349,1653202661,1653202661,1,5,5,1.00000,59,1,1
1931,3,36349,1653202751,1653202751,1,6,6,1.00000,68,1,1
1932,14,36349,1653203041,1653203041,1,5,5,1.00000,58,1,1
1933,50,36352,1653203073,1653203073,1,31,33,0.93939,276,1,0
1934,50,36358,1653207355,1653207355,1,26,33,0.78788,406,1,0
1935,1,36361,1653207489,1653207489,1,5,5,1.00000,19,1,1
1936,50,36358,1653207569,1653207569,2,32,33,0.96970,621,1,0
1937,53,35969,1653209305,1653209305,1,28,33,0.84848,757,1,0
1938,50,35993,1653211873,1653211873,2,26,33,0.78788,2032,1,0
1939,50,36366,1653211890,1653211890,1,32,33,0.96970,226,1,0
1940,1,36364,1653212248,1653212248,1,5,5,1.00000,32,1,1
1941,50,36373,1653215393,1653215393,1,23,33,0.69697,791,1,0
1942,1,35651,1653215590,1653215590,1,5,5,1.00000,37,1,1
1943,3,35651,1653215648,1653215648,1,6,6,1.00000,39,1,1
1944,53,36373,1653215837,1653215838,1,31,33,0.93939,204,1,0
1945,1,36373,1653216360,1653216360,1,5,5,1.00000,24,1,1
1946,2,36373,1653216397,1653216397,1,5,5,1.00000,12,1,1
1947,3,36373,1653216437,1653216437,1,6,6,1.00000,29,1,1
1948,14,36373,1653216468,1653216468,1,3,5,0.60000,19,1,0
1949,14,36373,1653216480,1653216480,2,3,5,0.60000,32,1,0
1950,15,36373,1653216512,1653216512,1,5,5,1.00000,20,1,1
1951,17,36373,1653216560,1653216560,1,1,4,0.25000,30,1,0
1952,17,36373,1653216579,1653216579,2,1,4,0.25000,49,1,0
1953,17,36373,1653216592,1653216592,3,2,4,0.50000,62,1,0
1954,16,36373,1653216696,1653216697,1,6,6,1.00000,17,1,1
1955,22,36373,1653216725,1653216725,1,6,6,1.00000,16,1,1
1956,23,36373,1653216768,1653216768,1,4,4,1.00000,25,1,1
1957,24,36373,1653216802,1653216802,1,5,5,1.00000,18,1,1
1958,25,36373,1653216882,1653216882,1,9,9,1.00000,47,1,1
1959,27,36373,1653216920,1653216920,1,6,8,0.75000,22,1,0
1960,29,36373,1653216985,1653216985,1,4,9,0.44444,40,1,0
1961,30,36373,1653217052,1653217052,1,8,8,1.00000,43,1,1
1962,31,36373,1653217096,1653217096,1,6,6,1.00000,28,1,1
1963,32,36373,1653217191,1653217191,1,4,7,0.57143,82,1,0
1964,50,32042,1653217392,1653217393,1,31,33,0.93939,196,1,0
1965,35,36373,1653217711,1653217711,1,10,10,1.00000,51,1,1
1966,36,36373,1653217765,1653217765,1,8,8,1.00000,35,1,1
1967,37,36373,1653217822,1653217822,1,6,8,0.75000,28,1,0
1968,38,36373,1653217889,1653217889,1,6,10,0.60000,49,1,0
1969,39,36373,1653218050,1653218050,1,8,8,1.00000,103,1,1
1970,1,36373,1653218084,1653218084,2,5,5,1.00000,20,1,1
1971,42,36373,1653218124,1653218124,1,10,10,1.00000,25,1,1
1972,41,36373,1653218198,1653218198,1,8,10,0.80000,50,1,0
1973,41,36373,1653218225,1653218225,2,10,10,1.00000,77,1,1
1974,43,36373,1653218265,1653218265,1,8,8,1.00000,22,1,1
1975,44,36373,1653218302,1653218302,1,8,8,1.00000,26,1,1
1976,46,36373,1653218415,1653218415,1,8,10,0.80000,59,1,0
1977,46,36373,1653218456,1653218456,2,10,10,1.00000,100,1,1
1978,47,36373,1653218510,1653218510,1,8,8,1.00000,28,1,1
1979,48,36373,1653218603,1653218603,1,7,7,1.00000,77,1,1
1980,49,36373,1653218805,1653218805,1,8,8,1.00000,117,1,1
1981,50,36368,1653218908,1653218908,1,26,33,0.78788,181,1,0
1982,50,36378,1653220206,1653220207,1,26,33,0.78788,1013,1,0
1983,50,32959,1653220659,1653220659,1,28,33,0.84848,573,1,0
1984,50,36380,1653221957,1653221957,1,29,33,0.87879,278,1,0
1985,50,36084,1653222401,1653222402,1,25,33,0.75758,604,1,0
1986,50,36141,1653222907,1653222907,1,17,33,0.51515,576,1,0
1987,50,32245,1653223909,1653223909,1,24,33,0.72727,871,1,0
1988,1,32245,1653224741,1653224741,1,5,5,1.00000,44,1,1
1989,2,32245,1653224795,1653224795,1,5,5,1.00000,30,1,1
1990,50,36388,1653226189,1653226189,1,33,33,1.00000,379,1,1
1991,53,36388,1653226455,1653226455,1,33,33,1.00000,164,1,1
1992,50,36368,1653227068,1653227068,2,21,33,0.63636,558,1,0
1993,50,36369,1653227569,1653227569,1,20,33,0.60606,255,1,0
1994,50,36367,1653227871,1653227872,1,14,33,0.42424,185,1,0
1995,1,11208,1653228024,1653228024,1,5,5,1.00000,437,1,1
1996,50,34860,1653228302,1653228302,1,31,33,0.93939,279,1,0
1997,2,11208,1653228360,1653228360,1,5,5,1.00000,313,1,1
1998,3,11208,1653228400,1653228400,1,6,6,1.00000,29,1,1
1999,50,36298,1653228538,1653228538,1,31,33,0.93939,932,1,0
2000,50,36394,1653228540,1653228540,1,31,33,0.93939,949,1,0
2001,50,35328,1653229027,1653229027,1,31,33,0.93939,630,1,0
2002,2,35328,1653229379,1653229379,1,3,5,0.60000,65,1,0
2003,2,35328,1653229387,1653229387,2,5,5,1.00000,88,1,1
2004,50,36401,1653235399,1653235399,1,30,33,0.90909,268,1,0
2005,2,36413,1653274970,1653274970,1,5,5,1.00000,25,1,1
2006,14,33533,1653278790,1653278790,2,2,5,0.40000,44,1,0
2007,14,33533,1653278909,1653278909,3,5,5,1.00000,80,1,1
2008,15,33533,1653279135,1653279135,1,5,5,1.00000,31,1,1
2009,16,33533,1653279241,1653279241,1,6,6,1.00000,92,1,1
2010,1,34593,1653279740,1653279740,1,5,5,1.00000,26,1,1
2011,2,34593,1653279797,1653279797,1,5,5,1.00000,25,1,1
2012,3,34593,1653279831,1653279831,1,3,6,0.50000,18,1,0
2013,53,36418,1653280120,1653280121,1,23,33,0.69697,891,1,0
2014,53,36417,1653280917,1653280917,1,24,33,0.72727,666,1,0
2015,1,36316,1653282273,1653282273,1,5,5,1.00000,149,1,1
2016,53,36416,1653282297,1653282298,1,10,33,0.30303,855,1,0
2017,50,36424,1653286520,1653286520,1,23,33,0.69697,358,1,0
2018,50,33800,1653289248,1653289248,1,33,33,1.00000,327,1,1
2019,50,36427,1653290298,1653290298,1,28,33,0.84848,602,1,0
2020,50,32959,1653304649,1653304649,2,27,33,0.81818,480,1,0
2021,29,36150,1653305610,1653305610,1,7,9,0.77778,18,1,0
2022,29,36150,1653305638,1653305638,2,9,9,1.00000,46,1,1
2023,29,29855,1653305899,1653305899,1,9,9,1.00000,41,1,1
2024,14,36264,1653306349,1653306349,1,5,5,1.00000,51,1,1
2025,15,36264,1653306405,1653306405,1,5,5,1.00000,41,1,1
2026,16,36264,1653306470,1653306470,1,6,6,1.00000,53,1,1
2027,50,36462,1653307428,1653307428,1,32,33,0.96970,279,1,0
2028,14,36264,1653308473,1653308473,2,5,5,1.00000,43,1,1
2029,15,36264,1653308522,1653308522,2,5,5,1.00000,32,1,1
2030,16,36264,1653308568,1653308568,2,6,6,1.00000,33,1,1
2031,1,35969,1653309605,1653309605,2,5,5,1.00000,142,1,1
2032,50,36464,1653310518,1653310519,1,29,33,0.87879,316,1,0
2033,50,36276,1653315173,1653315174,1,29,33,0.87879,621,1,0
2034,1,36276,1653315603,1653315603,1,5,5,1.00000,29,1,1
2035,2,36276,1653315639,1653315639,1,5,5,1.00000,18,1,1
2036,3,36276,1653315694,1653315694,1,6,6,1.00000,19,1,1
2037,1,32487,1653316811,1653316811,1,5,5,1.00000,34,1,1
2038,2,32487,1653316878,1653316878,1,5,5,1.00000,32,1,1
2039,50,35447,1653316972,1653316972,1,30,33,0.90909,1024,1,0
2040,50,35447,1653317292,1653317292,2,30,33,0.90909,261,1,0
2041,14,36276,1653318902,1653318902,1,5,5,1.00000,89,1,1
2042,15,36276,1653318967,1653318967,1,5,5,1.00000,20,1,1
2043,16,36276,1653319003,1653319003,1,6,6,1.00000,24,1,1
2044,17,36276,1653319164,1653319164,1,4,4,1.00000,18,1,1
2045,18,36276,1653320683,1653320683,1,4,4,1.00000,16,1,1
2046,16,36276,1653320716,1653320716,2,6,6,1.00000,25,1,1
2047,19,36276,1653320761,1653320761,1,9,9,1.00000,36,1,1
2048,29,36475,1653320969,1653320969,1,9,9,1.00000,57,1,1
2049,29,36475,1653321018,1653321018,2,9,9,1.00000,27,1,1
2050,50,36481,1653326860,1653326861,1,33,33,1.00000,397,1,1
2051,53,34755,1653328033,1653328033,1,32,33,0.96970,138,1,0
2052,50,36419,1653362349,1653362350,1,27,33,0.81818,438,1,0
2053,50,36414,1653367373,1653367374,1,24,33,0.72727,414,1,0
2054,14,33398,1653370819,1653370819,1,5,5,1.00000,22,1,1
2055,15,33398,1653370888,1653370888,1,5,5,1.00000,27,1,1
2056,18,33398,1653370964,1653370964,1,4,4,1.00000,23,1,1
2057,23,33398,1653371010,1653371010,1,4,4,1.00000,29,1,1
2058,25,33398,1653371063,1653371063,1,7,9,0.77778,26,1,0
2059,25,33398,1653371100,1653371100,2,9,9,1.00000,63,1,1
2060,53,36493,1653371323,1653371323,1,29,33,0.87879,780,1,0
2061,1,36500,1653371597,1653371597,1,5,5,1.00000,28,1,1
2062,1,36501,1653371614,1653371614,1,5,5,1.00000,129,1,1
2063,2,36501,1653371747,1653371747,1,5,5,1.00000,104,1,1
2064,1,35431,1653371891,1653371891,1,3,5,0.60000,31,1,0
2065,1,36501,1653371938,1653371938,2,5,5,1.00000,79,1,1
2066,2,36501,1653372031,1653372031,2,5,5,1.00000,73,1,1
2067,50,36508,1653375826,1653375826,1,31,33,0.93939,309,1,0
2068,53,29757,1653376995,1653376995,2,32,33,0.96970,187,1,0
2069,50,36513,1653380365,1653380365,1,31,33,0.93939,527,1,0
2070,50,36514,1653387440,1653387440,1,17,33,0.51515,3806,1,0
2071,50,36523,1653390854,1653390854,1,8,33,0.24242,426,1,0
2072,1,36523,1653392073,1653392073,1,5,5,1.00000,87,1,1
2073,2,36523,1653392171,1653392171,1,5,5,1.00000,71,1,1
2074,3,36523,1653392389,1653392389,1,6,6,1.00000,186,1,1
2075,50,36529,1653396474,1653396475,1,26,33,0.78788,1651,1,0
2076,50,36472,1653396675,1653396675,1,21,33,0.63636,111,1,0
